,src,rtime,dst,size,sid,mid
4069,3,124112,2,956823,2,3
4070,3,124120,2,954049,2,6
4071,3,124128,2,960726,2,9
4072,3,124136,2,960892,2,20
4073,3,124144,2,954938,2,21
4074,3,124153,2,956297,2,22
4075,3,124160,2,955642,2,23
4076,3,124169,2,954276,2,32
4077,3,124179,2,948276,2,33
4078,3,124187,2,953684,2,34
4079,3,124194,2,954963,2,35
4080,3,124204,2,954321,2,0
4081,3,124212,2,953366,2,3
4082,3,124220,2,947381,2,6
4083,3,124228,2,952101,2,9
4084,3,124236,2,951324,2,20
4085,3,124244,2,953478,2,21
4086,3,124252,2,948710,2,22
4087,3,124261,2,958010,2,23
4088,3,124268,2,953556,2,32
4089,3,124277,2,958063,2,33
4090,3,124285,2,952534,2,34
4091,3,124293,2,957740,2,35
4092,3,126955,1,956527,2,0
4093,3,126971,1,955524,2,3
4094,3,126989,1,961789,2,6
4095,3,127002,1,950002,2,9
4096,3,127020,1,954647,2,20
4097,3,127047,1,956557,2,21
4098,3,127099,1,949119,2,22
4099,3,127108,1,957933,2,23
4100,3,127117,1,949757,2,32
4101,3,127127,1,953960,2,33
4102,3,127137,1,950423,2,34
4103,3,127145,1,949663,2,35
4104,3,129892,2,956528,2,0
4105,3,129902,2,956400,2,3
4106,3,129910,2,955063,2,6
4107,3,129919,2,954330,2,9
4108,3,129928,2,954192,2,20
4109,3,129939,2,954734,2,21
4110,3,129948,2,956188,2,22
4111,3,130014,2,948252,2,23
4112,3,130022,2,951113,2,32
4113,3,130033,2,947003,2,33
4114,3,130041,2,951790,2,34
4115,3,130049,2,951078,2,35
4116,3,130353,1,948266,2,0
4117,3,130525,1,950379,2,3
4118,3,130534,1,949293,2,6
4119,3,130545,1,955615,2,9
4120,3,130551,1,951270,2,20
4121,3,130559,1,956172,2,21
4122,3,130566,1,961786,2,22
4123,3,130590,1,957687,2,23
4124,3,130598,1,954952,2,32
4125,3,130606,1,951779,2,33
4126,3,130615,1,953321,2,34
4127,3,130624,1,949516,2,35
4128,3,142468,1,384630,3,0
4129,3,142475,2,383787,3,0
4130,3,142480,1,383721,3,3
4131,3,142481,2,382895,3,3
4132,3,142484,1,383677,3,6
4133,3,142491,1,383054,3,9
4134,3,142492,2,384545,3,6
4135,3,142496,1,382045,3,12
4136,3,142503,2,384450,3,9
4137,3,142501,1,383748,3,13
4138,3,142504,1,381736,3,14
4139,3,142515,2,383173,3,12
4140,3,142517,1,383458,3,15
4141,3,142521,1,385535,3,25
4142,3,142532,2,382131,3,13
4143,3,142532,1,382416,3,27
4144,3,142534,1,383282,3,29
4145,3,142539,1,383848,3,34
4146,3,142542,1,383084,3,0
4147,3,142546,1,382743,3,3
4148,3,142549,1,382107,3,6
4149,3,142555,1,384666,3,9
4150,3,142555,2,385568,3,14
4151,3,142560,1,384564,3,12
4152,3,142564,1,383329,3,13
4153,3,142573,2,383176,3,15
4154,3,142803,2,384446,3,25
4155,3,142803,1,383503,3,14
4156,3,142806,1,385175,3,15
4157,3,142811,1,382822,3,25
4158,3,142812,2,382500,3,27
4159,3,142815,1,382682,3,27
4160,3,142820,1,385528,3,29
4161,3,142821,2,383568,3,29
4162,3,142823,1,386249,3,34
4163,3,142828,1,383012,3,0
4164,3,142834,2,385049,3,34
4165,3,142835,1,383435,3,3
4166,3,142841,1,383892,3,6
4167,3,142842,2,386480,3,0
4168,3,142848,1,382264,3,9
4169,3,142853,2,381512,3,3
4170,3,142857,2,385105,3,6
4171,3,142920,2,384471,3,9
4172,3,142924,2,383176,3,12
4173,3,142927,2,386800,3,13
4174,3,142931,2,383623,3,14
4175,3,142934,2,382787,3,15
4176,3,142938,2,384678,3,25
4177,3,142942,2,385727,3,27
4178,3,142945,2,385098,3,29
4179,3,142949,2,383568,3,34
4180,3,142953,2,384797,3,0
4181,3,142967,1,382874,3,12
4182,3,142971,1,384701,3,13
4183,3,142973,2,383126,3,3
4184,3,142975,1,383083,3,14
4185,3,142980,1,383535,3,15
4186,3,142982,2,383513,3,6
4187,3,142987,1,385623,3,25
4188,3,142988,2,385402,3,9
4189,3,142994,1,383134,3,27
4190,3,142995,2,383097,3,12
4191,3,142999,1,383224,3,29
4192,3,143002,2,382872,3,13
4193,3,143007,2,384530,3,14
4194,3,143007,1,385191,3,34
4195,3,143013,2,382806,3,15
4196,3,143025,2,385041,3,25
4197,3,143025,1,382991,3,0
4198,3,143029,2,384703,3,27
4199,3,143029,1,382410,3,3
4200,3,143035,2,385677,3,29
4201,3,143035,1,382877,3,6
4202,3,143042,2,383270,3,34
4203,3,143043,1,383486,3,9
4204,3,143047,2,382877,3,0
4205,3,143051,1,383722,3,12
4206,3,143057,1,383946,3,13
4207,3,143057,2,385165,3,3
4208,3,143062,2,383758,3,6
4209,3,143062,1,383441,3,14
4210,3,143068,1,386476,3,15
4211,3,143068,2,383766,3,9
4212,3,143074,1,382538,3,25
4213,3,143075,2,382940,3,12
4214,3,143081,2,384757,3,13
4215,3,143082,1,385857,3,27
4216,3,143087,2,382534,3,14
4217,3,143090,1,385625,3,29
4218,3,143093,2,383856,3,15
4219,3,143099,1,385306,3,34
4220,3,143099,2,385077,3,25
4221,3,143104,2,385350,3,27
4222,3,143191,2,384083,3,29
4223,3,143240,2,384082,3,34
4224,3,150643,1,949194,2,0
4225,3,150654,1,950948,2,3
4226,3,150663,1,956379,2,6
4227,3,150671,1,951097,2,9
4228,3,150680,1,953444,2,20
4229,3,150687,1,947595,2,21
4230,3,150696,1,949102,2,22
4231,3,150703,1,954665,2,23
4232,3,150712,1,959096,2,32
4233,3,150722,1,951910,2,33
4234,3,150729,1,950821,2,34
4235,3,150738,1,957531,2,35
4236,3,150742,1,382993,3,0
4237,3,150744,1,384082,3,3
4238,3,150749,1,381422,3,6
4239,3,150753,1,383387,3,9
4240,3,150757,1,382366,3,12
4241,3,150760,1,382653,3,13
4242,3,150764,1,383657,3,14
4243,3,150767,1,383490,3,15
4244,3,150771,1,383061,3,25
4245,3,150774,1,383895,3,27
4246,3,150776,1,385612,3,29
4247,3,150781,1,383543,3,34
4248,3,150784,1,382992,3,0
4249,3,150788,1,382691,3,3
4250,3,150795,1,384984,3,6
4251,3,150800,1,386667,3,9
4252,3,150806,1,383066,3,12
4253,3,150811,1,385290,3,13
4254,3,150816,1,382079,3,14
4255,3,150820,1,382601,3,15
4256,3,150825,1,385039,3,25
4257,3,150827,1,384142,3,27
4258,3,150831,1,382780,3,29
4259,3,150834,1,384529,3,34
4260,3,151716,2,384284,3,0
4261,3,151720,2,383565,3,3
4262,3,151722,2,383614,3,6
4263,3,151726,2,385226,3,9
4264,3,151729,2,382520,3,12
4265,3,151732,2,384240,3,13
4266,3,151736,2,384646,3,14
4267,3,151739,2,384530,3,15
4268,3,151742,2,383724,3,25
4269,3,151746,2,385354,3,27
4270,3,151752,2,384323,3,29
4271,3,151756,2,381851,3,34
4272,3,153302,1,384139,3,0
4273,3,153313,1,383656,3,3
4274,3,153324,1,382900,3,6
4275,3,153334,1,384525,3,9
4276,3,153346,1,383245,3,12
4277,3,153348,1,383628,3,13
4278,3,153352,1,383278,3,14
4279,3,153357,1,384610,3,15
4280,3,153362,1,383782,3,25
4281,3,153366,1,384313,3,27
4282,3,153372,1,383342,3,29
4283,3,153375,1,382328,3,34
4284,3,156082,2,950855,2,0
4285,3,156091,2,959478,2,3
4286,3,156099,2,957885,2,6
4287,3,156107,2,950203,2,9
4288,3,156115,2,953906,2,20
4289,3,156123,2,955261,2,21
4290,3,156131,2,953688,2,22
4291,3,156139,2,948905,2,23
4292,3,156148,2,952539,2,32
4293,3,156156,2,956566,2,33
4294,3,156164,2,957018,2,34
4295,3,156172,2,951418,2,35
4296,3,156180,2,957073,2,0
4297,3,156188,2,955154,2,3
4298,3,156196,2,945181,2,6
4299,3,156204,2,953782,2,9
4300,3,156213,2,954763,2,20
4301,3,156220,2,950997,2,21
4302,3,156228,2,953339,2,22
4303,3,156237,2,954407,2,23
4304,3,156244,2,954382,2,32
4305,3,156252,2,954747,2,33
4306,3,156261,2,955674,2,34
4307,3,156269,2,954338,2,35
4308,3,156279,2,951256,2,0
4309,3,156286,2,950583,2,3
4310,3,156294,2,956486,2,6
4311,3,156303,2,956008,2,9
4312,3,156311,2,950683,2,20
4313,3,156319,2,961190,2,21
4314,3,156327,2,954176,2,22
4315,3,156335,2,950718,2,23
4316,3,156343,2,952174,2,32
4317,3,156351,2,952482,2,33
4318,3,156360,2,955151,2,34
4319,3,156367,2,961427,2,35
4320,3,157663,2,952330,2,0
4321,3,157671,2,956321,2,3
4322,3,157679,2,951786,2,6
4323,3,157687,2,949240,2,9
4324,3,157695,2,954501,2,20
4325,3,157703,2,951499,2,21
4326,3,157711,2,953895,2,22
4327,3,157719,2,953280,2,23
4328,3,157728,2,948194,2,32
4329,3,157736,2,952933,2,33
4330,3,157743,2,957486,2,34
4331,3,157751,2,958271,2,35
4332,3,159508,1,951402,2,0
4333,3,159519,1,951513,2,3
4334,3,159536,1,956867,2,6
4335,3,159550,1,960249,2,9
4336,3,159562,1,953428,2,20
4337,3,159574,1,958319,2,21
4338,3,159588,1,952289,2,22
4339,3,159598,1,954054,2,23
4340,3,159606,1,955631,2,32
4341,3,159615,1,953153,2,33
4342,3,159625,1,954914,2,34
4343,3,159637,1,957421,2,35
4344,3,161046,1,956438,2,0
4345,3,161066,1,948500,2,3
4346,3,161082,1,957999,2,6
4347,3,161095,1,951707,2,9
4348,3,161110,1,951445,2,20
4349,3,161127,1,945774,2,21
4350,3,161148,1,950013,2,22
4351,3,161176,1,961118,2,23
4352,3,161194,1,954536,2,32
4353,3,161202,1,953932,2,33
4354,3,161211,1,954163,2,34
4355,3,161219,1,954803,2,35
4356,3,161228,1,952092,2,0
4357,3,161235,1,949302,2,3
4358,3,161244,1,954727,2,6
4359,3,161252,1,951675,2,9
4360,3,161380,1,952786,2,20
4361,3,161476,1,955073,2,21
4362,3,161495,1,953847,2,22
4363,3,161501,1,954770,2,23
4364,3,161511,1,950398,2,32
4365,3,161518,1,957944,2,33
4366,3,161527,1,954048,2,34
4367,3,161535,1,952156,2,35
4368,3,161734,2,382930,3,0
4369,3,161741,2,384331,3,3
4370,3,161750,2,384021,3,6
4371,3,161761,2,382605,3,9
4372,3,161767,2,384861,3,12
4373,3,161775,2,382817,3,13
4374,3,161822,2,383997,3,14
4375,3,161832,2,385365,3,15
4376,3,161842,2,380937,3,25
4377,3,161853,2,382253,3,27
4378,3,161867,2,385207,3,29
4379,3,161876,2,385479,3,34
4380,3,161888,2,382976,3,0
4381,3,161895,2,384564,3,3
4382,3,161904,2,381592,3,6
4383,3,161931,2,381972,3,9
4384,3,161944,2,383566,3,12
4385,3,161953,2,383205,3,13
4386,3,161957,2,383741,3,14
4387,3,161968,2,384053,3,15
4388,3,161972,2,381681,3,25
4389,3,161976,2,384110,3,27
4390,3,161979,2,383134,3,29
4391,3,161982,2,385148,3,34
4392,3,161986,2,384300,3,0
4393,3,161991,2,385631,3,3
4394,3,161994,2,383627,3,6
4395,3,161998,2,384704,3,9
4396,3,162001,2,386909,3,12
4397,3,162005,2,385998,3,13
4398,3,162007,2,381624,3,14
4399,3,162011,2,384062,3,15
4400,3,162014,2,382509,3,25
4401,3,162018,2,384292,3,27
4402,3,162020,2,383148,3,29
4403,3,162024,2,383363,3,34
4404,3,162027,2,385948,3,0
4405,3,162031,2,383935,3,3
4406,3,162035,2,383483,3,6
4407,3,162037,2,384005,3,9
4408,3,162041,2,383831,3,12
4409,3,162045,2,382235,3,13
4410,3,162047,2,385603,3,14
4411,3,162051,2,382866,3,15
4412,3,162054,2,383657,3,25
4413,3,162057,2,383647,3,27
4414,3,162060,2,384528,3,29
4415,3,162064,2,382842,3,34
4416,3,162944,1,385123,3,0
4417,3,162954,1,383250,3,3
4418,3,162959,1,384922,3,6
4419,3,162976,1,385242,3,9
4420,3,162979,1,384314,3,12
4421,3,162985,1,384153,3,13
4422,3,162990,1,383275,3,14
4423,3,162995,1,385141,3,15
4424,3,163002,1,383285,3,25
4425,3,163006,1,384207,3,27
4426,3,163012,1,383744,3,29
4427,3,163017,1,384995,3,34
4428,3,164230,1,954473,2,0
4429,3,164251,1,947887,2,3
4430,3,164268,1,958280,2,6
4431,3,164280,1,948776,2,9
4432,3,164290,1,956865,2,20
4433,3,164298,1,947839,2,21
4434,3,164306,1,950076,2,22
4435,3,164314,1,954783,2,23
4436,3,164322,1,953554,2,32
4437,3,164331,1,951943,2,33
4438,3,164339,1,956749,2,34
4439,3,164348,1,957691,2,35
4440,3,164512,1,382803,3,0
4441,3,164516,1,386085,3,3
4442,3,164604,1,382946,3,6
4443,3,164626,1,383985,3,9
4444,3,164631,1,382735,3,12
4445,3,164635,1,384191,3,13
4446,3,164641,1,384696,3,14
4447,3,164646,1,384803,3,15
4448,3,164652,1,384858,3,25
4449,3,164657,1,382730,3,27
4450,3,164660,1,382197,3,29
4451,3,164672,1,386660,3,34
4452,3,164693,1,384334,3,0
4453,3,164698,1,384428,3,3
4454,3,164701,1,384735,3,6
4455,3,164704,1,383307,3,9
4456,3,164707,1,383920,3,12
4457,3,164711,1,383663,3,13
4458,3,164714,1,382580,3,14
4459,3,164720,1,384492,3,15
4460,3,164725,1,383505,3,25
4461,3,164731,1,386028,3,27
4462,3,164735,1,382533,3,29
4463,3,164741,1,383055,3,34
4464,3,170776,1,384241,3,0
4465,3,170784,1,383063,3,3
4466,3,170787,1,384409,3,6
4467,3,170791,1,382321,3,9
4468,3,170793,1,381673,3,12
4469,3,170797,1,384905,3,13
4470,3,170800,1,384425,3,14
4471,3,170804,1,382653,3,15
4472,3,170806,1,383254,3,25
4473,3,170810,1,384830,3,27
4474,3,170815,1,386641,3,29
4475,3,170816,1,383715,3,34
4476,3,172421,2,952016,2,0
4477,3,172436,2,954762,2,3
4478,3,172450,2,953698,2,6
4479,3,172461,2,948687,2,9
4480,3,172475,2,954913,2,20
4481,3,172488,2,954937,2,21
4482,3,172501,2,953259,2,22
4483,3,172518,2,949134,2,23
4484,3,172531,2,953782,2,32
4485,3,172545,2,953918,2,33
4486,3,172560,2,954144,2,34
4487,3,172575,2,949979,2,35
4488,3,172586,2,951424,2,35
4489,3,172596,2,947864,2,0
4490,3,172608,2,954897,2,3
4491,3,172629,2,959372,2,6
4492,3,172643,2,953599,2,9
4493,3,172654,2,949473,2,20
4494,3,172666,2,956031,2,21
4495,3,172681,2,951146,2,22
4496,3,172687,2,952141,2,23
4497,3,172695,2,957642,2,32
4498,3,172704,2,953943,2,33
4499,3,172718,2,946774,2,34
4500,3,172811,2,957849,2,35
4501,3,172832,2,957724,2,0
4502,3,172851,2,952131,2,3
4503,3,172879,2,955794,2,6
4504,3,172887,2,954384,2,9
4505,3,172895,2,961123,2,20
4506,3,172903,2,953204,2,21
4507,3,172911,2,960756,2,22
4508,3,172928,2,958029,2,23
4509,3,172936,2,955749,2,32
4510,3,173049,2,955919,2,33
4511,3,173057,2,947398,2,34
4512,3,173529,2,951078,2,35
4513,3,173538,2,956528,2,0
4514,3,173551,2,956400,2,3
4515,3,173571,2,955063,2,6
4516,3,173589,2,954330,2,9
4517,3,173610,2,954192,2,20
4518,3,173620,2,954734,2,21
4519,3,173628,2,956188,2,22
4520,3,173636,2,948252,2,23
4521,3,173644,2,951113,2,32
4522,3,173653,2,947003,2,33
4523,3,173660,2,951790,2,34
4524,3,176346,2,381979,3,0
4525,3,176485,2,383469,3,3
4526,3,176488,2,382809,3,6
4527,3,176492,2,384131,3,9
4528,3,176495,2,384599,3,12
4529,3,176498,2,384129,3,13
4530,3,176505,2,383647,3,14
4531,3,176508,2,382882,3,15
4532,3,176510,2,382944,3,25
4533,3,176513,2,383561,3,27
4534,3,176517,2,385096,3,29
4535,3,176521,2,383321,3,34
4536,3,176524,2,382696,3,0
4537,3,176531,2,384352,3,3
4538,3,176535,2,383324,3,6
4539,3,176538,2,383073,3,9
4540,3,176541,2,382116,3,12
4541,3,176545,2,384749,3,13
4542,3,176548,2,382767,3,14
4543,3,176551,2,384757,3,15
4544,3,176555,2,384964,3,25
4545,3,176558,2,382879,3,27
4546,3,176561,2,386380,3,29
4547,3,176651,2,385959,3,34
4548,3,176656,2,381239,3,0
4549,3,176665,2,386366,3,3
4550,3,176669,2,384006,3,6
4551,3,176671,2,381948,3,9
4552,3,176675,2,383790,3,12
4553,3,176678,2,383018,3,13
4554,3,176683,2,385398,3,14
4555,3,176684,2,385174,3,15
4556,3,176688,2,383194,3,25
4557,3,176692,2,383568,3,27
4558,3,176694,2,385378,3,29
4559,3,176698,2,382966,3,34
4560,3,177139,2,383459,3,0
4561,3,177144,2,381270,3,3
4562,3,177149,2,382744,3,6
4563,3,177156,2,383714,3,9
4564,3,177161,2,384986,3,12
4565,3,177166,2,382033,3,13
4566,3,177170,2,381944,3,14
4567,3,177173,2,384226,3,15
4568,3,177176,2,382641,3,25
4569,3,177179,2,385456,3,27
4570,3,177183,2,383724,3,29
4571,3,177186,2,384945,3,34
4572,3,189683,1,583227,4,8
4573,3,189684,2,584916,4,8
4574,3,189692,2,586177,4,9
4575,3,189696,1,586944,4,9
4576,3,189701,2,584918,4,10
4577,3,189709,1,585338,4,10
4578,3,189709,2,586877,4,11
4579,3,189718,2,585131,4,12
4580,3,189721,1,588239,4,11
4581,3,189730,2,586030,4,13
4582,3,189736,1,585946,4,12
4583,3,189742,1,587268,4,13
4584,3,189742,2,584081,4,14
4585,3,189752,2,585871,4,15
4586,3,189752,1,584831,4,14
4587,3,189763,1,588007,4,15
4588,3,189764,2,586619,4,25
4589,3,189776,1,584301,4,25
4590,3,189777,2,588482,4,27
4591,3,189784,2,586773,4,29
4592,3,189791,2,587160,4,34
4593,3,189794,1,585785,4,27
4594,3,189798,2,584176,4,8
4595,3,189806,2,586365,4,9
4596,3,189809,1,588219,4,29
4597,3,189814,2,584159,4,10
4598,3,189820,2,587446,4,11
4599,3,189826,1,588281,4,34
4600,3,189828,2,588182,4,12
4601,3,189836,2,583559,4,13
4602,3,189842,2,587860,4,14
4603,3,189845,1,585896,4,8
4604,3,189850,2,585204,4,15
4605,3,189858,2,586384,4,25
4606,3,189860,1,584959,4,9
4607,3,189865,2,586208,4,27
4608,3,189873,2,587336,4,29
4609,3,189877,1,587725,4,10
4610,3,189880,2,583993,4,34
4611,3,189890,2,585335,4,8
4612,3,190008,1,583851,4,11
4613,3,190008,2,587647,4,9
4614,3,190077,1,584475,4,12
4615,3,190077,2,590042,4,10
4616,3,190085,2,586477,4,11
4617,3,190093,2,589218,4,12
4618,3,190094,1,585262,4,13
4619,3,190100,2,589186,4,13
4620,3,190112,1,584953,4,14
4621,3,190118,2,581974,4,14
4622,3,190126,2,587133,4,15
4623,3,190128,1,586108,4,15
4624,3,190133,2,584204,4,25
4625,3,190142,2,587612,4,27
4626,3,190143,1,585992,4,25
4627,3,190152,2,585896,4,29
4628,3,190160,2,586003,4,34
4629,3,190164,2,586579,4,8
4630,3,190168,2,584405,4,9
4631,3,190173,2,587913,4,10
4632,3,190179,2,584763,4,11
4633,3,190184,2,585972,4,12
4634,3,190188,2,584397,4,13
4635,3,190193,1,586211,4,27
4636,3,190194,2,587469,4,14
4637,3,190200,2,587746,4,15
4638,3,190205,2,584956,4,25
4639,3,190210,2,585833,4,27
4640,3,190214,2,588728,4,29
4641,3,190221,2,585851,4,34
4642,3,190271,1,588747,4,29
4643,3,190278,1,585132,4,34
4644,3,190285,1,583478,4,8
4645,3,190290,1,587396,4,9
4646,3,190297,1,589070,4,10
4647,3,190304,1,584157,4,11
4648,3,190310,1,584416,4,12
4649,3,190316,1,586198,4,13
4650,3,190323,1,585722,4,14
4651,3,190329,1,586614,4,15
4652,3,190336,1,586699,4,25
4653,3,190340,1,587377,4,27
4654,3,190347,1,585108,4,29
4655,3,190352,1,582544,4,34
4656,3,190365,1,587811,4,8
4657,3,190376,1,587588,4,9
4658,3,190388,1,584696,4,10
4659,3,190397,1,588475,4,11
4660,3,190408,1,588062,4,12
4661,3,190418,1,586732,4,13
4662,3,190429,1,585358,4,14
4663,3,190438,1,588290,4,15
4664,3,190447,1,585677,4,25
4665,3,190458,1,586357,4,27
4666,3,190468,1,586417,4,29
4667,3,190492,1,588572,4,34
4668,3,200126,1,587637,4,8
4669,3,200133,1,590625,4,9
4670,3,200137,2,586809,4,8
4671,3,200141,1,586933,4,10
4672,3,200145,1,584764,4,11
4673,3,200152,1,584835,4,12
4674,3,200154,2,586970,4,9
4675,3,200160,1,588008,4,13
4676,3,200168,1,583753,4,14
4677,3,200170,2,588429,4,10
4678,3,200175,1,584948,4,15
4679,3,200181,1,588455,4,25
4680,3,200188,1,587270,4,27
4681,3,200190,2,585422,4,11
4682,3,200199,2,586009,4,12
4683,3,200200,1,585932,4,29
4684,3,200210,2,590087,4,13
4685,3,200211,1,587903,4,34
4686,3,200217,2,585348,4,14
4687,3,200223,2,585059,4,15
4688,3,200228,2,587309,4,25
4689,3,200233,2,588584,4,27
4690,3,200238,2,587247,4,29
4691,3,200243,2,585087,4,34
4692,3,200297,2,587071,4,8
4693,3,200307,2,589547,4,9
4694,3,200314,2,587406,4,10
4695,3,200323,2,583912,4,11
4696,3,200330,2,584935,4,12
4697,3,200340,2,587130,4,13
4698,3,200346,2,587602,4,14
4699,3,200350,2,586749,4,15
4700,3,200355,2,585693,4,25
4701,3,200360,2,588231,4,27
4702,3,200365,2,587745,4,29
4703,3,200370,2,582087,4,34
4704,3,200403,2,951256,2,0
4705,3,200410,2,950583,2,3
4706,3,200419,2,956486,2,6
4707,3,200427,2,956008,2,9
4708,3,200435,2,950683,2,20
4709,3,200443,2,961190,2,21
4710,3,200451,2,954176,2,22
4711,3,200460,2,950718,2,23
4712,3,200471,2,952174,2,32
4713,3,200478,2,952482,2,33
4714,3,200486,2,955151,2,34
4715,3,200494,2,961427,2,35
4716,3,200506,2,958271,2,35
4717,3,200515,2,952330,2,0
4718,3,200523,2,956321,2,3
4719,3,200531,2,951786,2,6
4720,3,200539,2,949240,2,9
4721,3,200548,2,954501,2,20
4722,3,200556,2,951499,2,21
4723,3,200565,2,953895,2,22
4724,3,200573,2,953280,2,23
4725,3,200581,2,948194,2,32
4726,3,200589,2,952933,2,33
4727,3,200596,2,957486,2,34
4728,3,200665,1,952156,2,35
4729,3,200683,1,956438,2,0
4730,3,200696,1,948500,2,3
4731,3,200705,1,957999,2,6
4732,3,200716,1,951707,2,9
4733,3,200724,1,951445,2,20
4734,3,200736,1,945774,2,21
4735,3,200748,1,950013,2,22
4736,3,200762,1,961118,2,23
4737,3,200785,1,954536,2,32
4738,3,200806,1,953932,2,33
4739,3,200927,1,954163,2,34
4740,3,200933,1,952092,2,0
4741,3,200941,1,949302,2,3
4742,3,200949,1,954727,2,6
4743,3,200998,1,951675,2,9
4744,3,201063,1,952786,2,20
4745,3,201086,1,955073,2,21
4746,3,201103,1,953847,2,22
4747,3,201123,1,954770,2,23
4748,3,201138,1,950398,2,32
4749,3,201152,1,957944,2,33
4750,3,201169,1,954048,2,34
4751,3,201181,1,954803,2,35
4752,3,201194,1,954473,2,0
4753,3,201207,1,947887,2,3
4754,3,201219,1,958280,2,6
4755,3,201230,1,948776,2,9
4756,3,201243,1,956865,2,20
4757,3,201254,1,947839,2,21
4758,3,201265,1,950076,2,22
4759,3,201274,1,954783,2,23
4760,3,201284,1,953554,2,32
4761,3,201295,1,951943,2,33
4762,3,201308,1,956749,2,34
4763,3,201319,1,957691,2,35
4764,3,205453,1,586825,4,8
4765,3,205458,2,586927,4,8
4766,3,205461,1,586341,4,9
4767,3,205468,2,584042,4,9
4768,3,205472,1,584322,4,10
4769,3,205478,2,583604,4,10
4770,3,205483,1,588072,4,11
4771,3,205487,2,589019,4,11
4772,3,205494,1,586890,4,12
4773,3,205497,2,585515,4,12
4774,3,205504,1,585428,4,13
4775,3,205506,2,584963,4,13
4776,3,205512,1,584171,4,14
4777,3,205516,2,586201,4,14
4778,3,205523,1,587014,4,15
4779,3,205525,2,586534,4,15
4780,3,205534,1,585407,4,25
4781,3,205535,2,583670,4,25
4782,3,205545,1,589359,4,27
4783,3,205545,2,587536,4,27
4784,3,205555,2,584404,4,29
4785,3,205555,1,584197,4,29
4786,3,205564,2,587547,4,34
4787,3,205564,1,585383,4,34
4788,3,205572,2,585333,4,8
4789,3,205575,1,582096,4,8
4790,3,205588,1,586098,4,9
4791,3,205591,2,585018,4,9
4792,3,205597,2,587865,4,10
4793,3,205602,2,586506,4,11
4794,3,205603,1,584700,4,10
4795,3,205610,2,589252,4,12
4796,3,205615,1,585931,4,11
4797,3,205618,2,585018,4,13
4798,3,205626,1,584334,4,12
4799,3,205628,2,585772,4,14
4800,3,205636,1,588365,4,13
4801,3,205637,2,589114,4,15
4802,3,205647,1,587474,4,14
4803,3,205649,2,582228,4,25
4804,3,205657,1,587499,4,15
4805,3,205658,2,585024,4,27
4806,3,205666,1,587744,4,25
4807,3,205668,2,587612,4,29
4808,3,205676,1,586049,4,27
4809,3,205677,2,586892,4,34
4810,3,205685,1,585479,4,29
4811,3,205689,1,589374,4,34
4812,3,205695,1,585763,4,8
4813,3,205699,1,583653,4,9
4814,3,205705,1,586238,4,10
4815,3,205709,1,587472,4,11
4816,3,205714,1,583864,4,12
4817,3,205719,1,586557,4,13
4818,3,205724,1,587139,4,14
4819,3,205730,1,585800,4,15
4820,3,205735,1,585139,4,25
4821,3,205739,1,587694,4,27
4822,3,205745,1,591448,4,29
4823,3,205749,1,584957,4,34
4824,3,208428,2,963635,2,0
4825,3,208437,2,951718,2,3
4826,3,208488,2,947878,2,6
4827,3,208504,2,952407,2,9
4828,3,208523,2,957206,2,20
4829,3,208539,1,961093,2,35
4830,3,208547,2,950108,2,21
4831,3,208552,1,953843,2,0
4832,3,208561,2,949672,2,22
4833,3,208572,1,951757,2,3
4834,3,208584,1,949616,2,6
4835,3,208586,2,952661,2,23
4836,3,208594,1,961171,2,9
4837,3,208612,2,951722,2,32
4838,3,208620,2,949994,2,33
4839,3,208628,2,948965,2,34
4840,3,208637,2,950154,2,35
4841,3,208645,2,955384,2,0
4842,3,208648,1,956789,2,20
4843,3,208656,2,956999,2,3
4844,3,208664,2,956698,2,6
4845,3,208672,2,952647,2,9
4846,3,208681,2,953709,2,20
4847,3,208689,2,948118,2,21
4848,3,208697,2,948722,2,22
4849,3,208706,2,959509,2,23
4850,3,208713,2,954004,2,32
4851,3,208722,2,952721,2,33
4852,3,208730,2,956793,2,34
4853,3,208738,2,957883,2,35
4854,3,208964,1,954846,2,21
4855,3,208978,1,950713,2,22
4856,3,208987,1,955413,2,23
4857,3,208998,1,955030,2,32
4858,3,209006,1,949436,2,33
4859,3,209014,1,952703,2,34
4860,3,212302,1,587168,4,8
4861,3,212307,1,583228,4,9
4862,3,212312,1,582758,4,10
4863,3,212316,1,587251,4,11
4864,3,212322,1,584385,4,12
4865,3,212327,1,582954,4,13
4866,3,212332,1,584140,4,14
4867,3,212337,1,585700,4,15
4868,3,212342,1,584913,4,25
4869,3,212346,1,587619,4,27
4870,3,212355,1,583733,4,29
4871,3,212360,1,584372,4,34
4872,3,214891,2,586473,4,8
4873,3,214896,2,585444,4,9
4874,3,214903,2,587979,4,10
4875,3,214906,2,584613,4,11
4876,3,214911,2,584243,4,12
4877,3,214916,2,586799,4,13
4878,3,214921,2,590367,4,14
4879,3,214926,2,585598,4,15
4880,3,214931,2,581299,4,25
4881,3,214936,2,588135,4,27
4882,3,214942,2,585994,4,29
4883,3,214946,2,585866,4,34
4884,3,214951,2,588467,4,8
4885,3,214956,2,585272,4,9
4886,3,214962,2,585350,4,10
4887,3,214968,2,584619,4,11
4888,3,214971,2,588425,4,12
4889,3,214976,2,585945,4,13
4890,3,214982,2,587170,4,14
